DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011;AREA
4656076;1;5;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;107,470805053174;19
4656077;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;103,630898482108;19
4656077;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;103,630898482108;19
4656077;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;103,630898482108;19
4656077;1;4;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;103,630898482108;19
4656078;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;87,095237237317;19
4656078;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;87,095237237317;19
4656078;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;87,095237237317;19
4656078;1;5;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;87,095237237317;19
4656079;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;141,724507597599;19
4656080;1;1;1;90;2; ;2; ;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;122,809909650858;19
4656080;1;2;1;90;2; ;1;30;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;122,809909650858;19
4656081;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;117,564389054547;19
4656081;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;117,564389054547;19
4656082;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;91,77672844323;19
4656082;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;91,77672844323;19
4656082;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;91,77672844323;19
4656083;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;1;06;19;96,0021525272042;19
4656083;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;1;06;19;96,0021525272042;19
4656084;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;185,572208834637;19
4656084;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;185,572208834637;19
4656084;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;185,572208834637;19
4656084;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;185,572208834637;19
4656084;1;5;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;1;4;2; ;1;06;19;185,572208834637;19
4656085;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;103,630898482108;19
4656085;1;2;1;90;2; ;1;38;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;103,630898482108;19
4656085;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;103,630898482108;19
4656085;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;103,630898482108;19
4656086;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;121,666325370641;19
4656086;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;121,666325370641;19
4656086;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;121,666325370641;19
4656086;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;121,666325370641;19
4656087;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;1;14;2; ;2; ;2; ;1;06;19;96,0021525272042;19
4656087;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;96,0021525272042;19
4656088;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;109,267320291723;19
4656088;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;109,267320291723;19
4656089;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;1;06;19;99,5579572285063;19
4656090;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;117,564389054547;19
4656090;1;2;1;90;2; ;1;24;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;117,564389054547;19
4656091;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;1;06;19;140,569826030496;19
4656091;1;2;1;90;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;140,569826030496;19
4656092;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;116,638453513337;19
4656092;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;116,638453513337;19
4656093;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;98,6608883946918;19
4656093;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;98,6608883946918;19
4656093;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;98,6608883946918;19
4656093;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;98,6608883946918;19
4656094;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;92,4783349702848;19
4656094;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;92,4783349702848;19
4656094;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;92,4783349702848;19
4656096;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;90,1062068985787;19
4656096;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;90,1062068985787;19
4656109;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;1;06;19;85,4546648746239;19
4656109;1;2;1;90;2; ;1;4;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;19;85,4546648746239;19
4656129;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656129;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656129;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656129;1;4;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656130;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;231,845202688002;20
4656130;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;231,845202688002;20
4656132;1;1;1;90;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656132;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656132;1;3;1;90;2; ;1;34;2; ;1;34;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656132;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656132;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656132;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656132;1;8;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656133;1;1;1;90;2; ;1;42;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656133;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656133;1;3;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656133;1;4;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656133;1;5;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656133;1;6;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656134;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;208,105482053096;20
4656134;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;208,105482053096;20
4656134;1;3;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;208,105482053096;20
4656134;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;208,105482053096;20
4656134;1;5;1;90;2; ;1;30;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;208,105482053096;20
4656134;1;6;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;208,105482053096;20
4656134;1;7;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;208,105482053096;20
4656135;1;1;1;90;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;253,51151999913;20
4656135;1;2;1;90;2; ;1;30;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;253,51151999913;20
4656136;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;95,4330886696747;20
4656136;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;95,4330886696747;20
4656136;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;95,4330886696747;20
4656136;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;95,4330886696747;20
4656136;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;95,4330886696747;20
4656137;1;1;1;90;2; ;1;28;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;207,807164570322;20
4656137;1;2;1;90;2; ;1;28;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;207,807164570322;20
4656138;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;204,796045978408;20
4656138;1;2;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;204,796045978408;20
4656138;1;5;1;90;2; ;1;21;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;204,796045978408;20
4656138;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;204,796045978408;20
4656138;1;7;1;90;2; ;1;28;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;204,796045978408;20
4656139;1;1;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;207,10890141938;20
4656139;1;2;1;90;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;207,10890141938;20
4656139;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;207,10890141938;20
4656140;1;1;1;90;2; ;1;3;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;323,396672255552;20
4656140;1;2;1;90;2; ;1;21;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;323,396672255552;20
4656140;1;5;1;90;2; ;1;3;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;323,396672255552;20
4656140;1;6;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;323,396672255552;20
4656140;1;7;1;90;2; ;1;5;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;323,396672255552;20
4656141;1;1;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;214,299769461742;20
4656141;1;2;1;90;2; ;1;14;2; ;1;34;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;214,299769461742;20
4656142;1;1;1;90;2; ;1;30;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;267,836305172122;20
4656142;1;3;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;267,836305172122;20
4656142;1;4;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;267,836305172122;20
4656142;1;5;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;267,836305172122;20
4656143;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;220,495971324237;20
4656143;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;220,495971324237;20
4656143;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;220,495971324237;20
4656144;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;125,631985486027;20
4656144;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;125,631985486027;20
4656144;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;125,631985486027;20
4656144;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;125,631985486027;20
4656144;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;125,631985486027;20
4656145;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;155,658550953723;20
4656145;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;155,658550953723;20
4656146;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;248,654893526786;20
4656146;1;2;1;90;2; ;1;21;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;248,654893526786;20
4656146;1;3;1;90;2; ;1;3;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;248,654893526786;20
4656147;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;238,337807579423;20
4656147;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;238,337807579423;20
4656148;1;1;1;90;2; ;1;23;2; ;1;60;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;207,10890141938;20
4656148;1;2;1;90;2; ;1;8;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;207,10890141938;20
4656148;1;3;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;207,10890141938;20
4656149;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656149;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656149;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656149;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656150;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656150;1;2;1;90;2; ;1;18;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656150;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656150;1;4;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656151;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;237,639544428481;20
4656151;1;2;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;237,639544428481;20
4656151;1;3;1;90;2; ;1;9;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;237,639544428481;20
4656152;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;190,711938169708;20
4656152;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;190,711938169708;20
4656153;1;1;1;90;2; ;1;18;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;199,68944872692;20
4656154;1;1;1;90;2; ;1;30;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;06;20;172,527107158087;20
4656154;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;172,527107158087;20
4656154;1;3;1;90;2; ;1;40;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;1;06;20;172,527107158087;20
4656154;1;4;1;90;2; ;1;10;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;1;06;20;172,527107158087;20
4656154;1;5;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;172,527107158087;20
4656155;1;1;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;186,140847259194;20
4656155;1;2;1;90;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;186,140847259194;20
4656156;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;201,314559678901;20
4656156;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;201,314559678901;20
4656157;1;1;1;90;2; ;1;5;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;261,343700280701;20
4656157;1;2;1;90;2; ;1;19;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;261,343700280701;20
4656157;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;261,343700280701;20
4656157;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;261,343700280701;20
4656158;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656158;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656158;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656158;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;226,290313064717;20
4656159;1;1;1;90;2; ;1;3;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;284,979878276366;20
4656159;1;2;1;90;2; ;1;21;2; ;1;49;2; ;2; ;1;20;2; ;2; ;2; ;1;06;20;284,979878276366;20
4656159;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;284,979878276366;20
4656159;1;5;1;90;2; ;1;21;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;284,979878276366;20
4656160;1;1;1;90;2; ;1;16;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;183,335488725911;20
4656160;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;183,335488725911;20
4656160;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;183,335488725911;20
4656161;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;155,230437239122;20
4656161;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;155,230437239122;20
4656161;2;1;2;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;155,230437239122;20
4656161;2;2;2;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;155,230437239122;20
4656161;2;3;2;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;155,230437239122;20
4656161;2;7;2;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;155,230437239122;20
4656162;1;1;1;90;2; ;1;30;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656162;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;92,6015659955294;20
4656163;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;302,191429237165;20
4656163;1;2;1;90;2; ;1;38;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;302,191429237165;20
4656163;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;302,191429237165;20
4656163;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;302,191429237165;20
4656163;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;302,191429237165;20
4656164;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;150,319940051019;20
4656164;1;2;1;90;2; ;1;31;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;150,319940051019;20
4656164;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;150,319940051019;20
4656164;1;5;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;150,319940051019;20
4656165;1;1;1;90;2; ;1;18;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;207,10890141938;20
4656165;1;2;1;90;2; ;1;8;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;207,10890141938;20
4656165;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;207,10890141938;20
4656166;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;179,648242367773;20
4656166;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;179,648242367773;20
4656167;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;167,018300979438;20
4656167;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;167,018300979438;20
4656167;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;167,018300979438;20
4656168;1;1;1;90;2; ;1;12;2; ;1;6;2; ;1;7;2; ;2; ;2; ;2; ;1;06;20;101,308411806517;20
4656168;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;101,308411806517;20
4656168;1;3;1;90;2; ;1;13;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;101,308411806517;20
4656168;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;101,308411806517;20
4656168;1;6;1;90;2; ;1;8;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;101,308411806517;20
4656168;1;7;1;90;2; ;1;2;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;101,308411806517;20
4656170;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;119,894245852135;20
4656170;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;119,894245852135;20
4656171;1;1;1;90;2; ;1;10;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;1;06;20;160,741974808599;20
4656171;1;2;1;90;2; ;1;30;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;06;20;160,741974808599;20
4656171;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;160,741974808599;20
4656172;1;1;1;90;2; ;1;28;2; ;1;18;2; ;2; ;2; ;2; ;2; ;1;6;1;06;20;107,847100142574;20
4656172;1;2;1;90;2; ;1;21;2; ;1;60;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;107,847100142574;20
4656173;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;267,138042021181;20
4656173;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;267,138042021181;20
4656173;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;06;20;267,138042021181;20
