DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4657268;1;1;1;80;52;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;52;114,554152326406
4657268;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;114,554152326406
4657269;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;173,884709511649
4657271;1;2;1;80;52;1;2;8; ;1; ;1;6; ;2; ;2; ; ; ; ;2;1;06;52;184,775553784435
4657273;1;2;1;80;52;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;52;249,327158186957
4657273;1;5;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;52;249,327158186957
4657274;2;1;2;80;52;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;52;243,971940897304
4657275;1;6;1;80;52;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;52;284,66526316819
4657276;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;259,016640129347
4657278;1;3;1;80;52;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;52;213,739042182979
4657278;1;4;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;213,739042182979
4657280;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;165,557389209261
4657281;1;1;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;52;108,257240204433
4657281;1;3;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;52;108,257240204433
4657282;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;267,148543467428
4657283;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;06;52;232,957206758153
4657284;1;1;1;80;52;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;52;282,707808075484
4657284;1;2;1;80;52;1;3;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;52;282,707808075484
4657284;1;4;1;80;52;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;06;52;282,707808075484
4657284;1;7;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;282,707808075484
4657284;1;10;1;80;52;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;52;282,707808075484
4657285;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;232,957206758153
4657289;1;6;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;52;139,842485664465
4657290;1;2;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;52;140,6135856976
4657292;1;1;1;80;52;1;2;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;52;223,355749204886
4657294;1;1;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;230,197018000906
4657294;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;230,197018000906
4657295;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;247,930378892254
4657295;1;4;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;52;247,930378892254
4657297;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;188,393312462476
4657302;1;1;1;80;52;1;4;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;52;224,054203386937
4657302;1;5;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;224,054203386937
4657304;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;239,798475554173
4657304;1;4;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;52;239,798475554173
4657310;1;2;1;80;52;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;52;252,77066478603
4657312;1;1;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;52;223,355749204886
4657319;1;1;1;80;52;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;52;201,172134450471
4657332;1;1;1;80;52;1;3;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;52;189,227055470043
4657334;1;2;1;80;54;2; ; ; ; ;1;2;2; ;2; ;2; ;1;24;400000;2;1;06;54;534,157417150555
4657334;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;534,157417150555
4657334;1;4;1;80;54;1;1;3; ;2; ; ;9; ;1; ;2; ;2; ;781242;2;1;06;54;534,157417150555
4657335;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;485,348244266255
4657335;1;3;1;80;54;1;2;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;485,348244266255
4657335;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;485,348244266255
4657336;1;1;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;449,152696483219
4657336;1;2;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;449,152696483219
4657337;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;365,16269003194
4657337;1;4;1;80;54;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;54;365,16269003194
4657337;1;5;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;365,16269003194
4657338;1;1;1;80;54;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;54;359,659317414492
4657338;1;2;1;80;54;1;4;3; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;06;54;359,659317414492
4657338;1;3;1;80;54;1;4;4; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;06;54;359,659317414492
4657338;1;5;1;80;54;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;54;359,659317414492
4657339;1;2;1;80;54;1;4;8; ;2; ; ;9; ;2; ;2; ;1;48;98;2;1;06;54;381,910700963474
4657341;1;2;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;524,383291476609
4657341;1;3;1;80;54;1;1;4; ;2; ; ;1; ;2; ;1;800000; ; ; ;2;1;06;54;524,383291476609
4657341;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;524,383291476609
4657342;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;377,97408952159
4657343;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;412,78672797314
4657343;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;412,78672797314
4657344;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;439,258576060969
4657344;2;2;2;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;439,258576060969
4657345;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;546,342734366498
4657345;1;3;1;80;54;1;2;8; ;2; ; ;1; ;2; ;2; ;1;40;500000;2;1;06;54;546,342734366498
4657345;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;546,342734366498
4657345;1;5;1;80;54;1;3;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;54;546,342734366498
4657346;1;5;1;80;54;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;54;486,818339974384
4657347;1;1;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;387,748215195536
4657347;1;2;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;387,748215195536
4657347;1;3;1;80;54;1;4;6; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;06;54;387,748215195536
4657347;1;4;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;387,748215195536
4657351;1;3;1;80;54;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;54;335,701038009885
4657351;1;4;1;80;54;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;54;335,701038009885
4657352;1;1;1;80;54;1;2;7; ;2; ; ;8; ;2; ;2; ;1;48;781242;2;1;06;54;437,043079330512
4657353;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;447,367170282918
4657353;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;447,367170282918
4657356;1;4;1;80;54;1;3;3; ;2; ; ;8; ;2; ;2; ;1;48;781242;2;1;06;54;345,960854934506
4657356;1;5;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;345,960854934506
4657358;1;1;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;389,294997028383
4657358;1;2;1;80;54;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;06;54;389,294997028383
4657358;1;5;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;389,294997028383
4657359;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;358,934881796363
4657361;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;318,396930506219
4657361;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;318,396930506219
4657361;1;5;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;318,396930506219
4657363;1;2;1;80;54;1;2;3; ;2; ; ;9; ;2; ;2; ;1;30;500000;2;1;06;54;353,653464136433
4657363;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;353,653464136433
4657363;1;5;1;80;54;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;54;353,653464136433
4657365;1;2;1;80;54;1;2;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;54;586,085844717056
4657366;1;2;1;80;54;1;4;4; ;2; ; ;3; ;2; ;2; ; ; ; ;2;1;06;54;381,910700963474
4657367;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;06;54;427,268953656566
4657368;1;2;1;80;54;1;1;8; ;2; ; ;9; ;2; ;2; ;1;20;400000;2;1;06;54;466,569005380352
4657368;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;466,569005380352
4657368;1;5;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;466,569005380352
4657370;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;447,367170282918
4657373;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;534,833508470991
4657374;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;420,825753425525
4657374;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;420,825753425525
4657375;1;1;1;80;54;1;2;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;54;230,415517092393
4657375;1;2;1;80;54;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;54;230,415517092393
4657375;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;230,415517092393
4657375;1;5;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;230,415517092393
4657377;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;568,133418590508
4657378;1;6;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;98;2;1;06;54;493,046148209961
4657379;1;1;1;80;54;1;1;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;06;54;469,927004430007
4657379;1;2;1;80;54;1;2;4; ;2; ; ;4; ;2; ;2; ;1;40;3000000;2;1;06;54;469,927004430007
4657381;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;481,051231063778
4657382;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;409,316527530018
4657383;1;1;1;80;54;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;54;530,340800456975
4657383;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;530,340800456975
4657383;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;530,340800456975
4657383;1;5;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;530,340800456975
4657387;1;1;1;80;54;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;54;358,676857176996
4657388;1;2;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;06;54;463,584496187905
4657390;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;750000;2;1;06;54;445,632070061357
4657391;1;1;1;80;54;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;367,459598499423
4657391;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;367,459598499423
4657393;1;1;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;445,632070061357
4657394;1;2;1;80;54;1;1;4; ;2; ; ;4; ;2; ;1;300000;2; ;600000;2;1;06;54;426,59286233613
4657395;1;1;1;80;54;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;54;393,515324106142
4657395;1;2;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;393,515324106142
4657396;1;2;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;463,584496187905
4657398;1;1;1;80;54;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;600000;2;1;06;54;533,55297628073
4657398;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;533,55297628073
4657399;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;534,833508470991
4657399;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;534,833508470991
4657399;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;534,833508470991
4657400;1;2;1;80;54;1;2;3; ;2; ; ;9; ;2; ;2; ;1;30;400000;2;1;06;54;411,051627751579
4657400;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;411,051627751579
4657402;1;2;1;80;54;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;283,326267435302
4657404;1;2;1;80;54;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;429,004053878127
4657404;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;429,004053878127
4657406;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;558,067352257469
4657408;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;481,505799095078
4657408;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;481,505799095078
4657409;1;1;1;80;54;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;54;412,459134584208
4657409;1;2;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;412,459134584208
4657412;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;402,685008910262
4657416;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;464,833905158791
4657416;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;464,833905158791
4657417;1;2;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;445,632070061357
4657418;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;20;300000;2;1;06;54;451,79030952737
4657418;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;451,79030952737
4657418;1;6;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;20;700000;2;1;06;54;451,79030952737
4657419;1;2;1;80;54;1;3;8; ;2; ; ;2; ;2; ;2; ;2; ;400000;2;1;06;54;422,560853647086
4657419;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;422,560853647086
4657419;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;422,560853647086
4657420;1;2;1;80;54;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;433,491467150364
4657420;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;433,491467150364
4657420;1;5;1;80;54;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;54;433,491467150364
4657425;1;2;1;80;54;1;4;3; ;2; ; ;4; ;2; ;2; ;1;40;600000;2;1;06;54;463,09880493723
4657426;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;468,304105601913
4657426;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;468,304105601913
4657426;1;5;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;468,304105601913
4657426;1;6;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;468,304105601913
4657427;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;446,693160643529
4657431;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;445,632070061357
4657432;1;4;1;80;54;2; ; ; ; ;1;1;2; ;2; ;1;180000; ; ; ;2;1;06;54;470,601014069397
4657433;1;1;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;409,316527530018
4657433;1;2;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;409,316527530018
4657434;1;3;1;80;54;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;54;412,78672797314
4657434;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;412,78672797314
4657435;1;5;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ;1;24;450000;2;1;06;54;422,656250894247
4657435;1;6;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;422,656250894247
4657436;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;412,78672797314
4657439;1;1;1;80;54;1;4;4; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;06;54;605,816003689069
4657439;1;3;1;80;54;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;800000;2;1;06;54;605,816003689069
4657439;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;605,816003689069
4657439;1;5;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;605,816003689069
4657439;1;6;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;605,816003689069
4657439;1;10;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;605,816003689069
4657440;1;2;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;445,221379783114
4657441;1;1;1;80;54;1;4;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;291,692886276618
4657443;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;499,003657190327
4657444;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;480000;2;1;06;54;551,505402407278
4657445;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;411,051627751579
4657449;1;4;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;351,918363914872
4657450;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;392,012420026352
4657450;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;392,012420026352
4657458;1;1;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;54;449,102270504479
4657458;1;3;1;80;54;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;54;449,102270504479
4657458;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;449,102270504479
4657461;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;249,223291352981
4657461;1;5;1;80;54;1;4;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;54;249,223291352981
4657461;1;6;1;80;54;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;54;249,223291352981
4657461;1;7;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;780000;2;1;06;54;249,223291352981
4657534;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;352,954650200965
4657535;1;2;1;80;66;1;1;9;CAMBIO DE PAIS;2; ; ;12;PASEANDO EN OTRA CIUDAD;2; ;2; ;2; ;800000;2;1;06;66;345,829603920863
4657539;1;3;1;80;66;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;66;340,670926433322
4657539;1;4;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;66;340,670926433322
4657544;1;1;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;313,311589427836
4657545;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;345,829603920863
4657547;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;376,518064934074
4657551;1;1;1;80;66;1;4;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;06;66;342,896553192696
4657553;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;66;290,414260721082
4657553;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;290,414260721082
4657553;1;4;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;290,414260721082
4657556;1;4;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;477,616252958111
4657556;1;5;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;477,616252958111
4657556;1;8;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;477,616252958111
4657557;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;255,650292996138
4657558;1;1;1;80;66;1;4;8; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;06;66;282,779160816813
4657559;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;300,759097797461
4657560;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;340,670926433322
4657560;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;340,670926433322
4657561;1;1;1;80;66;1;3;9;CAMBIO DE DOMICILIO (CIUDAD );2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;66;378,811026594313
4657564;1;2;1;80;66;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;66;325,864081058211
4657565;1;1;1;80;66;2; ; ; ; ;1;4;10; ;3; ;2; ; ; ; ;3;1;06;66;268,202784626513
4657566;1;2;1;80;66;1;3;9;SE RETIRO DE SU TRABAJO;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;310,693952006145
4657566;1;3;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;66;310,693952006145
4657567;1;1;1;80;66;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;66;190,537666654244
4657567;1;2;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;190,537666654244
4657567;1;3;1;80;66;1;4;7; ;2; ; ;8; ;2; ;2; ;1;48;781242;2;1;06;66;190,537666654244
4657568;1;3;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ;1;24;781242;2;1;06;66;340,912212194757
4657569;1;1;1;80;66;1;3;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;06;66;336,050782114367
4657569;1;3;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;336,050782114367
4657572;1;1;1;80;66;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;66;288,206606167086
4657573;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;66;255,650292996138
4657573;1;2;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;66;255,650292996138
4657575;1;4;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;391,604494748541
4657576;1;3;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;66;388,515411618185
4657577;1;2;1;80;66;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;66;399,101225218417
4657578;1;1;1;80;66;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;297,826047069294
4657579;1;1;1;80;66;1;4;9;QUERIA DESCANSAR;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;66;303,253492419567
4657580;1;2;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ;1;48;600000;2;1;06;66;373,38358124404
