DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;RABAND;FT;DPTO;fex_c_2011
4656775;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;78,9581092667929
4656775;1;2;1;50;44;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;78,9581092667929
4656775;1;3;1;50;44;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;78,9581092667929
4656775;1;4;1;50;44;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;78,9581092667929
4656775;1;5;1;50;44;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;78,9581092667929
4656775;1;6;1;50;44;1; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;78,9581092667929
4656776;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;120,10515825721
4656776;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;120,10515825721
4656776;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;120,10515825721
4656776;1;4;1;50;44;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;44;120,10515825721
4656777;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;128,009026274711
4656778;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;216,27522123895
4656778;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;216,27522123895
4656779;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;105,98972221262
4656780;1;1;1;50;44;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;124,400935070921
4656780;1;2;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;124,400935070921
4656781;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;115,026829406346
4656781;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;115,026829406346
4656782;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;79,4361527410814
4656782;1;2;1;50;44;1; ; ;1;6;VACACIONES;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;44;79,4361527410814
4656783;1;1;1;50;44;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;89,7796494682305
4656783;1;2;1;50;44;1; ; ;1;6;VACACIONES ESCOLARES;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;89,7796494682305
4656784;1;1;1;50;44;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;57,0677087557242
4656784;1;2;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;57,0677087557242
4656785;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;111,201743225068
4656785;1;2;1;50;44;1; ; ;2;6;VACACIONES LABORALES;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;44;111,201743225068
4656785;1;3;1;50;44;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;111,201743225068
4656785;1;4;1;50;44;1; ; ;4;4; ;2;2;2;2;1;11; ; ; ; ; ; ;06;2;1;44;111,201743225068
4656785;1;5;1;50;44;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;111,201743225068
4656786;1;1;1;50;44;1;4; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;2;06; ;1;44;105,918684736271
4656786;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;105,918684736271
4656786;1;5;1;50;44;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;105,918684736271
4656787;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;99,8424665833979
4656788;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;125,861137867855
4656788;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;125,861137867855
4656789;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;146,545554157089
4656789;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;146,545554157089
4656789;1;6;1;50;44;1; ; ;6;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;146,545554157089
4656790;1;1;1;50;44;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;107,821079926204
4656790;1;2;1;50;44;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;107,821079926204
4656790;1;3;1;50;44;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;107,821079926204
4656790;1;4;1;50;44;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;44;107,821079926204
4656791;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;91,0522251229154
4656791;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;91,0522251229154
4656792;1;1;1;50;44;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;54,9198203488688
4656792;1;2;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;54,9198203488688
4656792;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;54,9198203488688
4656793;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;06;2;1;44;101,455456803172
4656793;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;101,455456803172
4656794;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;1;2; ;2; ;2; ; ;06;1;1;44;135,528064596829
4656794;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;1;6; ;2; ;2; ; ;06;1;1;44;135,528064596829
4656794;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;135,528064596829
4656794;1;4;1;50;44;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;135,528064596829
4656795;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;115,250654305535
4656796;1;1;1;50;44;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;97,4463464853811
4656796;1;2;1;50;44;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;97,4463464853811
4656796;1;3;1;50;44;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;97,4463464853811
4656796;1;4;1;50;44;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;97,4463464853811
4656797;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;120,031785448226
4656797;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;120,031785448226
4656798;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;94,3424131171122
4656799;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;82,4391778772454
4656799;1;2;1;50;44;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;82,4391778772454
4656799;1;3;1;50;44;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;82,4391778772454
4656800;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;94,3424131171122
4656801;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;141,858501324801
4656801;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;141,858501324801
4656801;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;141,858501324801
4656802;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;144,230214630846
4656803;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;87,9781625104025
4656803;1;2;1;50;44;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;87,9781625104025
4656803;1;3;1;50;44;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;87,9781625104025
4656804;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;94,3424131171122
4656805;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;138,630625448777
4656805;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;138,630625448777
4656805;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;138,630625448777
4656806;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;112,624722424391
4656806;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;112,624722424391
4656806;1;3;1;50;44;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;112,624722424391
4656806;1;4;1;50;44;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;112,624722424391
4656806;1;5;1;50;44;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;112,624722424391
4656806;1;6;1;50;44;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;112,624722424391
4656807;1;1;1;50;44;1; ; ;1;6;INCAPACITADO  ENFERMEDAD;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;44;54,0688053097375
4656807;1;2;1;50;44;1; ; ;1;6;VIAJANDO;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;54,0688053097375
4656807;1;3;1;50;44;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;54,0688053097375
4656808;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;44;125,861137867855
4656808;1;2;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;125,861137867855
4656809;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;113,259156327256
4656809;1;2;1;50;44;1; ; ;2;3; ;2;2;2;2;1;2; ;2; ;2; ; ;06;1;1;44;113,259156327256
4656810;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;101,773360012765
4656810;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;101,773360012765
4656811;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;1;8; ;2; ;2; ; ;06;1;1;44;87,9781625104025
4656811;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;87,9781625104025
4656811;1;3;1;50;44;1;1; ;3;6;JUGANDO RUTBI;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;87,9781625104025
4656812;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;128,326929484303
4656813;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;103,474441659006
4656813;1;2;1;50;44;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;103,474441659006
4656813;1;3;1;50;44;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;103,474441659006
4656813;1;4;1;50;44;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;103,474441659006
4656813;1;5;1;50;44;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;103,474441659006
4656814;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;68,7150178512316
4656814;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;68,7150178512316
4656815;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;44;87,6317610613751
4656815;1;2;1;50;44;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;87,6317610613751
4656815;1;3;1;50;44;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;87,6317610613751
4656816;1;1;1;50;44;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;87,9781625104025
4656816;1;2;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;87,9781625104025
4656816;1;3;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;87,9781625104025
4656817;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;107,503176716611
4656817;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;107,503176716611
4656817;1;3;1;50;44;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;107,503176716611
4656817;1;4;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;107,503176716611
4656818;1;1;1;50;44;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;104,964012291179
4656818;1;2;1;50;44;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;104,964012291179
4656818;1;4;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;104,964012291179
4656819;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;102,38163100883
4656819;1;3;1;50;44;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;102,38163100883
4656820;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;77,2570276205526
4656820;1;2;1;50;44;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;06;2;1;44;77,2570276205526
4656820;1;3;1;50;44;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;77,2570276205526
4656821;1;1;1;50;44;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;153,380495396232
4656821;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;153,380495396232
4656822;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;57,0677087557242
4656822;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;57,0677087557242
4656823;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;97,8473655993828
4656823;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;97,8473655993828
4656823;1;3;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;97,8473655993828
4656824;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;54,0688053097375
4656824;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;44;54,0688053097375
4656824;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;44;54,0688053097375
4656825;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;1;2; ;2; ;1;4;1;06;1;1;44;73,8365635590123
4656825;1;2;1;50;44;1;3; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;73,8365635590123
4656825;1;3;1;50;44;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;2;06; ;1;44;73,8365635590123
4656825;1;4;1;50;44;1; ; ;4;6;VACACIONES ESCOLARES;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;73,8365635590123
4656826;1;1;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;99,2080326805335
4656826;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;99,2080326805335
4656826;1;3;1;50;44;1; ; ;3;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;99,2080326805335
4656826;1;4;1;50;44;1; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;99,2080326805335
4656826;1;6;1;50;44;1; ; ;6;4; ;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;44;99,2080326805335
4656827;1;1;1;50;44;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;130,158287197887
4656827;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;1;9;1;06;1;1;44;130,158287197887
4656827;1;3;1;50;44;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;44;130,158287197887
4656827;1;4;1;50;44;1; ; ;2;6;ENFERMO ALZHEIMER;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;130,158287197887
4656828;1;1;1;50;44;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;95,4756522933381
4656828;1;2;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;95,4756522933381
4656828;1;3;1;50;44;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;95,4756522933381
4656828;1;5;1;50;44;1; ; ;5;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;44;95,4756522933381
4656828;1;6;1;50;44;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;95,4756522933381
4656829;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;94,3424131171122
4656830;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;90,7343219133226
4656830;1;2;1;50;44;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;90,7343219133226
4656831;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;81,5840411479369
4656832;1;1;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;153,886025748074
4656832;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;44;153,886025748074
4656833;1;1;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;90,7343219133226
4656833;1;2;1;50;44;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;90,7343219133226
4656834;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;87,6317610613751
4656834;1;2;1;50;44;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;87,6317610613751
4656834;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;87,6317610613751
4656835;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;94,3424131171122
4656836;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;54,0688053097375
4656836;1;2;1;50;44;1;1; ;2;6;VACACIONES;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;54,0688053097375
4656836;1;3;1;50;44;1; ; ;3;6;VACACIONES ESCOLARES;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;54,0688053097375
4656836;1;4;1;50;44;1; ; ;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;54,0688053097375
4656836;1;5;1;50;44;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;54,0688053097375
4656837;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;127,054353829618
4656838;1;1;1;50;44;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;64,4192410375208
4656838;1;2;1;50;44;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;44;64,4192410375208
4656838;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;44;64,4192410375208
4656838;1;4;1;50;44;1; ; ;4;6;VACACIONES;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;64,4192410375208
4656839;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;107,503176716611
4656839;1;2;1;50;44;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;44;107,503176716611
4656839;1;3;1;50;44;1; ; ;1;6;DILIGENCIAS PARA HACER CURSOS;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;44;107,503176716611
4656839;1;4;1;50;44;1; ; ;4;6;JUGAR;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;107,503176716611
4656840;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;107,821079926204
4656840;1;2;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;107,821079926204
4656840;1;3;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;107,821079926204
4656840;1;4;1;50;44;1; ; ;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ;06; ;1;44;107,821079926204
4656841;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;97,0601442736781
4656841;1;2;1;50;44;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;97,0601442736781
4656841;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;97,0601442736781
4656841;1;4;1;50;44;1; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;97,0601442736781
4656841;1;7;1;50;44;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;97,0601442736781
4656841;1;8;1;50;44;1; ; ;8;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;97,0601442736781
4656842;1;1;1;50;44;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;81,5840411479369
4656843;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;128,885711543202
4656843;1;2;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;128,885711543202
4656843;1;3;1;50;44;1; ; ;1;6;VACACIONES ESCOLARES;2;2;1; ; ; ; ; ; ; ; ; ;06; ;1;44;128,885711543202
4656843;1;4;1;50;44;1; ; ;1;6;VACACIONES ESCOLARES;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;128,885711543202
4656844;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;121,174085035568
4656844;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;121,174085035568
4656845;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;94,3424131171122
4656846;1;1;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;174,847518643554
4656846;1;2;1;50;44;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;174,847518643554
4656846;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;174,847518643554
4656846;1;5;1;50;44;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;174,847518643554
4656846;1;6;1;50;44;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;174,847518643554
4656847;1;1;1;50;44;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;57,0677087557242
4656847;1;2;1;50;44;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;57,0677087557242
4656848;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;188,507311350764
4656848;1;2;1;50;44;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;188,507311350764
4656849;1;1;1;50;44;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;95,0365450502285
4656849;1;2;1;50;44;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;95,0365450502285
4656849;1;3;1;50;44;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;95,0365450502285
4656849;1;4;1;50;44;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;95,0365450502285
4656849;1;5;1;50;44;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;95,0365450502285
4656849;1;7;1;50;44;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;44;95,0365450502285
4656849;1;8;1;50;44;1; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;95,0365450502285
4656849;1;9;1;50;44;1; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;44;95,0365450502285
